"region","site_code","transect","quadrat_meter","taxon_id","abundance_5.6","abundance_4.0","abundance_2.8","abundance_2.0","abundance_1.4","abundance_1.0","abundance_0.71","abundance_0.5","taxon_abundance_total","year","quadrat_unique_code","transect_unique_code","site_unique_code"
"BB","A","U2","m4","Heptacarpus tenuissimus",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.U2.m4.2020","BB.A.U2.2020","BB.A.2020"
"BB","A","U2","m16","Caprella californica",NA,NA,NA,NA,NA,NA,NA,NA,4,"2020","BB.A.U2.m16.2020","BB.A.U2.2020","BB.A.2020"
"BB","A","U2","m16","Pentidotea resecata",NA,NA,NA,NA,NA,NA,NA,NA,9,"2020","BB.A.U2.m16.2020","BB.A.U2.2020","BB.A.2020"
"BB","A","U2","m16","Platynereis bicanaliculata",NA,NA,NA,NA,NA,NA,NA,NA,7,"2020","BB.A.U2.m16.2020","BB.A.U2.2020","BB.A.2020"
"BB","A","U2","m16","Ischyrocerus anguipes",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.U2.m16.2020","BB.A.U2.2020","BB.A.2020"
"BB","A","U2","m16","Aoroides columbiae",NA,NA,NA,NA,NA,NA,NA,NA,14,"2020","BB.A.U2.m16.2020","BB.A.U2.2020","BB.A.2020"
"BB","A","U2","m16","Photis brevipes",NA,NA,NA,NA,NA,NA,NA,NA,9,"2020","BB.A.U2.m16.2020","BB.A.U2.2020","BB.A.2020"
"BB","A","U2","m16","Leptochelia sp.",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.U2.m16.2020","BB.A.U2.2020","BB.A.2020"
"BB","A","U2","m16","Uromunna ubiquita",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.U2.m16.2020","BB.A.U2.2020","BB.A.2020"
"BB","A","U2","m16","Ampithoe lacertosa",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.U2.m16.2020","BB.A.U2.2020","BB.A.2020"
"BB","A","U2","m16","Polycirrus sp.",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.U2.m16.2020","BB.A.U2.2020","BB.A.2020"
"BB","A","U3","m4","Caprella californica",NA,NA,NA,NA,NA,NA,NA,NA,9,"2020","BB.A.U3.m4.2020","BB.A.U3.2020","BB.A.2020"
"BB","A","U3","m4","Pentidotea resecata",NA,NA,NA,NA,NA,NA,NA,NA,3,"2020","BB.A.U3.m4.2020","BB.A.U3.2020","BB.A.2020"
"BB","A","U3","m4","Pontogeneia rostrata",NA,NA,NA,NA,NA,NA,NA,NA,3,"2020","BB.A.U3.m4.2020","BB.A.U3.2020","BB.A.2020"
"BB","A","U3","m4","Ampithoe lacertosa",NA,NA,NA,NA,NA,NA,NA,NA,3,"2020","BB.A.U3.m4.2020","BB.A.U3.2020","BB.A.2020"
"BB","A","U3","m4","Aoroides columbiae",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.A.U3.m4.2020","BB.A.U3.2020","BB.A.2020"
"BB","A","U3","m4","Bivalve",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.U3.m4.2020","BB.A.U3.2020","BB.A.2020"
"BB","A","U3","m4","Allorchestes angusta",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.U3.m4.2020","BB.A.U3.2020","BB.A.2020"
"BB","A","U3","m4","Leptochelia sp.",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.U3.m4.2020","BB.A.U3.2020","BB.A.2020"
"BB","A","U3","m4","Platynereis bicanaliculata",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.U3.m4.2020","BB.A.U3.2020","BB.A.2020"
"BB","A","U3","m4","Zygonemertes sp.",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.U3.m4.2020","BB.A.U3.2020","BB.A.2020"
"BB","A","U3","m4","Protohyale frequens",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.U3.m4.2020","BB.A.U3.2020","BB.A.2020"
"BB","A","U3","m16","Caprella californica",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.U3.m16.2020","BB.A.U3.2020","BB.A.2020"
"BB","A","U3","m16","Pentidotea resecata",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.U3.m16.2020","BB.A.U3.2020","BB.A.2020"
"BB","A","U3","m16","Pontogeneia rostrata",NA,NA,NA,NA,NA,NA,NA,NA,3,"2020","BB.A.U3.m16.2020","BB.A.U3.2020","BB.A.2020"
"BB","A","U3","m16","Photis brevipes",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.A.U3.m16.2020","BB.A.U3.2020","BB.A.2020"
"BB","A","U3","m16","Platynereis bicanaliculata",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.U3.m16.2020","BB.A.U3.2020","BB.A.2020"
"BB","A","U3","m16","Aoroides columbiae",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.U3.m16.2020","BB.A.U3.2020","BB.A.2020"
"BB","A","L4","m4","Aoroides columbiae",NA,NA,NA,NA,NA,NA,NA,NA,22,"2020","BB.A.L4.m4.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m4","Photis brevipes",NA,NA,NA,NA,NA,NA,NA,NA,36,"2020","BB.A.L4.m4.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m4","Caprella californica",NA,NA,NA,NA,NA,NA,NA,NA,307,"2020","BB.A.L4.m4.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m4","Pentidotea resecata",NA,NA,NA,NA,NA,NA,NA,NA,22,"2020","BB.A.L4.m4.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m4","Tubificid",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.A.L4.m4.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m4","Ischyrocerus anguipes",NA,NA,NA,NA,NA,NA,NA,NA,11,"2020","BB.A.L4.m4.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m4","Apolochus barnardi",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.A.L4.m4.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m4","Leptochelia sp.",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L4.m4.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m4","Platynereis bicanaliculata",NA,NA,NA,NA,NA,NA,NA,NA,7,"2020","BB.A.L4.m4.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m4","Amphipholis sp.",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L4.m4.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m4","Zygonemertes sp.",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.A.L4.m4.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m4","Uromunna ubiquita",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L4.m4.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m4","Pontogeneia rostrata",NA,NA,NA,NA,NA,NA,NA,NA,3,"2020","BB.A.L4.m4.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m4","Megamoera subtener",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.A.L4.m4.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m4","Ampithoe lacertosa",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L4.m4.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m4","Polycirrus sp.",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L4.m4.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m16","Pentidotea resecata",NA,NA,NA,NA,NA,NA,NA,NA,39,"2020","BB.A.L4.m16.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m16","Paracerceis cordata",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L4.m16.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m16","Zygonemertes sp.",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.A.L4.m16.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m16","Caprella californica",NA,NA,NA,NA,NA,NA,NA,NA,164,"2020","BB.A.L4.m16.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m16","Platynereis bicanaliculata",NA,NA,NA,NA,NA,NA,NA,NA,4,"2020","BB.A.L4.m16.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m16","Allorchestes angusta",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L4.m16.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m16","Photis brevipes",NA,NA,NA,NA,NA,NA,NA,NA,16,"2020","BB.A.L4.m16.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m16","Ischyrocerus anguipes",NA,NA,NA,NA,NA,NA,NA,NA,3,"2020","BB.A.L4.m16.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m16","Lacuna marmorata",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L4.m16.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m16","Aoroides columbiae",NA,NA,NA,NA,NA,NA,NA,NA,8,"2020","BB.A.L4.m16.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m16","Crangon nigricauda",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.A.L4.m16.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m16","Pontogeneia rostrata",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L4.m16.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m16","Tubificid",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L4.m16.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m16","Uromunna ubiquita",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.A.L4.m16.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m16","Paranaitis polynoides",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L4.m16.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L4","m16","Cumella vulgaris",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L4.m16.2020","BB.A.L4.2020","BB.A.2020"
"BB","A","L5","m4","Platynereis bicanaliculata",NA,NA,NA,NA,NA,NA,NA,NA,8,"2020","BB.A.L5.m4.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m4","Pentidotea resecata",NA,NA,NA,NA,NA,NA,NA,NA,25,"2020","BB.A.L5.m4.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m4","Caprella californica",NA,NA,NA,NA,NA,NA,NA,NA,563,"2020","BB.A.L5.m4.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m4","Photis brevipes",NA,NA,NA,NA,NA,NA,NA,NA,115,"2020","BB.A.L5.m4.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m4","Aoroides columbiae",NA,NA,NA,NA,NA,NA,NA,NA,77,"2020","BB.A.L5.m4.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m4","Uromunna ubiquita",NA,NA,NA,NA,NA,NA,NA,NA,3,"2020","BB.A.L5.m4.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m4","Ischyrocerus anguipes",NA,NA,NA,NA,NA,NA,NA,NA,15,"2020","BB.A.L5.m4.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m4","Cumella vulgaris",NA,NA,NA,NA,NA,NA,NA,NA,5,"2020","BB.A.L5.m4.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m4","Pontogeneia rostrata",NA,NA,NA,NA,NA,NA,NA,NA,3,"2020","BB.A.L5.m4.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m4","Ericthonius brasiliensis",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.A.L5.m4.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m4","Ampithoe lacertosa",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L5.m4.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m4","Paracerceis cordata",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L5.m4.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m4","Zygonemertes sp.",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.A.L5.m4.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m4","Anobothrus sp.",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L5.m4.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m4","Leptochelia sp.",NA,NA,NA,NA,NA,NA,NA,NA,3,"2020","BB.A.L5.m4.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m4","Apolochus barnardi",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L5.m4.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m16","Pentidotea resecata",NA,NA,NA,NA,NA,NA,NA,NA,32,"2020","BB.A.L5.m16.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m16","Caprella californica",NA,NA,NA,NA,NA,NA,NA,NA,159,"2020","BB.A.L5.m16.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m16","Photis brevipes",NA,NA,NA,NA,NA,NA,NA,NA,45,"2020","BB.A.L5.m16.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m16","Paracerceis cordata",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L5.m16.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m16","Platynereis bicanaliculata",NA,NA,NA,NA,NA,NA,NA,NA,6,"2020","BB.A.L5.m16.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m16","Grandidierella japonica",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L5.m16.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m16","Pontogeneia rostrata",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L5.m16.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m16","Zygonemertes sp.",NA,NA,NA,NA,NA,NA,NA,NA,4,"2020","BB.A.L5.m16.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m16","Exogone lourei",NA,NA,NA,NA,NA,NA,NA,NA,5,"2020","BB.A.L5.m16.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m16","Aoroides columbiae",NA,NA,NA,NA,NA,NA,NA,NA,33,"2020","BB.A.L5.m16.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m16","Cumella vulgaris",NA,NA,NA,NA,NA,NA,NA,NA,6,"2020","BB.A.L5.m16.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m16","Lacuna marmorata",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L5.m16.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m16","Leptochelia sp.",NA,NA,NA,NA,NA,NA,NA,NA,5,"2020","BB.A.L5.m16.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m16","Nippoleucon hinumensis",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L5.m16.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m16","Tubificid",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L5.m16.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m16","Ischyrocerus anguipes",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L5.m16.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m16","Paracorophium sp.",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L5.m16.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L5","m16","Uromunna ubiquita",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L5.m16.2020","BB.A.L5.2020","BB.A.2020"
"BB","A","L6","m4","Pentidotea resecata",NA,NA,NA,NA,NA,NA,NA,NA,31,"2020","BB.A.L6.m4.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m4","Caprella californica",NA,NA,NA,NA,NA,NA,NA,NA,548,"2020","BB.A.L6.m4.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m4","Platynereis bicanaliculata",NA,NA,NA,NA,NA,NA,NA,NA,11,"2020","BB.A.L6.m4.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m4","Aoroides columbiae",NA,NA,NA,NA,NA,NA,NA,NA,23,"2020","BB.A.L6.m4.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m4","Ischyrocerus anguipes",NA,NA,NA,NA,NA,NA,NA,NA,5,"2020","BB.A.L6.m4.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m4","Exogone lourei",NA,NA,NA,NA,NA,NA,NA,NA,9,"2020","BB.A.L6.m4.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m4","Harmothoe imbricata",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L6.m4.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m4","Photis brevipes",NA,NA,NA,NA,NA,NA,NA,NA,39,"2020","BB.A.L6.m4.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m4","Lacuna marmorata",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.A.L6.m4.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m4","Pontogeneia rostrata",NA,NA,NA,NA,NA,NA,NA,NA,3,"2020","BB.A.L6.m4.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m4","Cumella vulgaris",NA,NA,NA,NA,NA,NA,NA,NA,6,"2020","BB.A.L6.m4.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m4","Zygonemertes sp.",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.A.L6.m4.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m4","Uromunna ubiquita",NA,NA,NA,NA,NA,NA,NA,NA,6,"2020","BB.A.L6.m4.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m4","Tubificid",NA,NA,NA,NA,NA,NA,NA,NA,3,"2020","BB.A.L6.m4.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m4","Apolochus barnardi",NA,NA,NA,NA,NA,NA,NA,NA,3,"2020","BB.A.L6.m4.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m4","Leptochelia sp.",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.A.L6.m4.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m4","Nippoleucon hinumensis",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L6.m4.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m4","Ampithoe lacertosa",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L6.m4.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m16","Caprella californica",NA,NA,NA,NA,NA,NA,NA,NA,482,"2020","BB.A.L6.m16.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m16","Pentidotea resecata",NA,NA,NA,NA,NA,NA,NA,NA,38,"2020","BB.A.L6.m16.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m16","Platynereis bicanaliculata",NA,NA,NA,NA,NA,NA,NA,NA,10,"2020","BB.A.L6.m16.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m16","Aoroides columbiae",NA,NA,NA,NA,NA,NA,NA,NA,21,"2020","BB.A.L6.m16.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m16","Zygonemertes sp.",NA,NA,NA,NA,NA,NA,NA,NA,3,"2020","BB.A.L6.m16.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m16","Photis brevipes",NA,NA,NA,NA,NA,NA,NA,NA,26,"2020","BB.A.L6.m16.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m16","Leptochelia sp.",NA,NA,NA,NA,NA,NA,NA,NA,6,"2020","BB.A.L6.m16.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m16","Exogone lourei",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L6.m16.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m16","Cumella vulgaris",NA,NA,NA,NA,NA,NA,NA,NA,3,"2020","BB.A.L6.m16.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m16","Ischyrocerus anguipes",NA,NA,NA,NA,NA,NA,NA,NA,4,"2020","BB.A.L6.m16.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m16","Tubificid",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L6.m16.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m16","Apolochus barnardi",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L6.m16.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m16","Pontogeneia rostrata",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L6.m16.2020","BB.A.L6.2020","BB.A.2020"
"BB","A","L6","m16","Lacuna marmorata",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.A.L6.m16.2020","BB.A.L6.2020","BB.A.2020"
"BB","B","U1","m4","Paracerceis cordata",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.B.U1.m4.2020","BB.B.U1.2020","BB.B.2020"
"BB","B","U1","m4","Platynereis bicanaliculata",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.B.U1.m4.2020","BB.B.U1.2020","BB.B.2020"
"BB","B","U1","m4","Phyllaplysia taylori",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.B.U1.m4.2020","BB.B.U1.2020","BB.B.2020"
"BB","B","U1","m4","Exogone lourei",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.B.U1.m4.2020","BB.B.U1.2020","BB.B.2020"
"BB","B","U1","m16","Platynereis bicanaliculata",NA,NA,NA,NA,NA,NA,NA,NA,19,"2020","BB.B.U1.m16.2020","BB.B.U1.2020","BB.B.2020"
"BB","B","U1","m16","Exogone lourei",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.B.U1.m16.2020","BB.B.U1.2020","BB.B.2020"
"BB","B","U1","m16","Aoroides columbiae",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.B.U1.m16.2020","BB.B.U1.2020","BB.B.2020"
"BB","B","U1","m16","Monocorophium insidiosum",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.B.U1.m16.2020","BB.B.U1.2020","BB.B.2020"
"BB","B","U1","m16","Zygonemertes sp.",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.B.U1.m16.2020","BB.B.U1.2020","BB.B.2020"
"BB","B","U1","m16","Uromunna ubiquita",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.B.U1.m16.2020","BB.B.U1.2020","BB.B.2020"
"BB","B","U1","m16","Cladonema sp.",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.B.U1.m16.2020","BB.B.U1.2020","BB.B.2020"
"BB","B","U2","m4","Platynereis bicanaliculata",NA,NA,NA,NA,NA,NA,NA,NA,19,"2020","BB.B.U2.m4.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m4","Paracerceis cordata",NA,NA,NA,NA,NA,NA,NA,NA,5,"2020","BB.B.U2.m4.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m4","Caprella californica",NA,NA,NA,NA,NA,NA,NA,NA,44,"2020","BB.B.U2.m4.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m4","Zygonemertes sp.",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.B.U2.m4.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m4","Exogone lourei",NA,NA,NA,NA,NA,NA,NA,NA,7,"2020","BB.B.U2.m4.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m4","Zeuxo normani",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.B.U2.m4.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m4","Crepidula sp.",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.B.U2.m4.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m4","Pontogeneia rostrata",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.B.U2.m4.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m4","Tubificid",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.B.U2.m4.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m4","Uromunna ubiquita",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.B.U2.m4.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m4","Phyllaplysia taylori",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.B.U2.m4.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m4","Grandidierella japonica",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.B.U2.m4.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m4","Leptochelia sp.",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.B.U2.m4.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m4","Nippoleucon hinumensis",NA,NA,NA,NA,NA,NA,NA,NA,5,"2020","BB.B.U2.m4.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m4","Hemigrapsus oregonensis",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.B.U2.m4.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m4","Scolelepis sp.",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.B.U2.m4.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m16","Phyllaplysia taylori",NA,NA,NA,NA,NA,NA,NA,NA,5,"2020","BB.B.U2.m16.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m16","Platynereis bicanaliculata",NA,NA,NA,NA,NA,NA,NA,NA,10,"2020","BB.B.U2.m16.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m16","Hemigrapsus oregonensis",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.B.U2.m16.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m16","Monocorophium insidiosum",NA,NA,NA,NA,NA,NA,NA,NA,1,"2020","BB.B.U2.m16.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m16","Caprella californica",NA,NA,NA,NA,NA,NA,NA,NA,12,"2020","BB.B.U2.m16.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m16","Zygonemertes sp.",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.B.U2.m16.2020","BB.B.U2.2020","BB.B.2020"
"BB","B","U2","m16","Paracerceis cordata",NA,NA,NA,NA,NA,NA,NA,NA,2,"2020","BB.B.U2.m16.2020","BB.B.U2.2020","BB.B.2020"
